mayor,byte_length
Andy Mitchell,3504
Ron Black,3504
Ron Black,3504
Ron Black,3504
Linda Marlene Eales,3504
Ron Black,3504
Ron Black,3504
ABSTAIN,3504
Linda Marlene Eales,3504
Andy Mitchell,3504
Linda Marlene Eales,3504
Linda Marlene Eales,3504
ABSTAIN,3503
Linda Marlene Eales,3503
ABSTAIN,3503
Linda Marlene Eales,3503
ABSTAIN,3503
Ron Black,3503
ABSTAIN,3503
Ron Black,3503
ABSTAIN,3503
ABSTAIN,3503
Linda Marlene Eales,3503
ABSTAIN,3503
Andy Mitchell,3503
Ron Black,3503
Ron Black,3503
Andy Mitchell,3503
Andy Mitchell,3503
Linda Marlene Eales,3502
Ron Black,3502
Andy Mitchell,3502
ABSTAIN,3502
Linda Marlene Eales,3502
Andy Mitchell,3502
Andy Mitchell,3502
Ron Black,3502
ABSTAIN,3502
Ron Black,3502
Linda Marlene Eales,3501
ABSTAIN,3501
ABSTAIN,3501
ABSTAIN,3501
Ron Black,3501
ABSTAIN,3501
Andy Mitchell,3501
ABSTAIN,3501
Linda Marlene Eales,3501
Ron Black,3501
Andy Mitchell,3501
Ron Black,3501
Andy Mitchell,3500
Linda Marlene Eales,3500
Ron Black,3500
Ron Black,3500
Ron Black,3500
Andy Mitchell,3500
Linda Marlene Eales,3500
Linda Marlene Eales,3500
Linda Marlene Eales,3500
Andy Mitchell,3500
ABSTAIN,3500
ABSTAIN,3500
Linda Marlene Eales,3500
Linda Marlene Eales,3500
Linda Marlene Eales,3500
Ron Black,3499
Linda Marlene Eales,3499
ABSTAIN,3499
Andy Mitchell,3499
ABSTAIN,3499
Linda Marlene Eales,3499
Linda Marlene Eales,3499
Ron Black,3499
Ron Black,3499
Andy Mitchell,3499
ABSTAIN,3499
ABSTAIN,3499
ABSTAIN,3499
Ron Black,3499
Linda Marlene Eales,3499
Andy Mitchell,3499
Ron Black,3499
Andy Mitchell,3499
Linda Marlene Eales,3499
Andy Mitchell,3498
Linda Marlene Eales,3498
ABSTAIN,3498
ABSTAIN,3498
Andy Mitchell,3498
Linda Marlene Eales,3498
Linda Marlene Eales,3498
Andy Mitchell,3498
Andy Mitchell,3498
Andy Mitchell,3498
Linda Marlene Eales,3498
ABSTAIN,3498
ABSTAIN,3498
Ron Black,3498
Ron Black,3498
Ron Black,3498
Linda Marlene Eales,3498
Linda Marlene Eales,3498
ABSTAIN,3497
Linda Marlene Eales,3497
ABSTAIN,3497
Linda Marlene Eales,3497
Linda Marlene Eales,3497
Andy Mitchell,3497
Ron Black,3497
Linda Marlene Eales,3497
ABSTAIN,3497
Ron Black,3497
Ron Black,3497
ABSTAIN,3497
Ron Black,3497
Linda Marlene Eales,3497
Andy Mitchell,3497
Ron Black,3497
Andy Mitchell,3497
Ron Black,3497
Ron Black,3496
ABSTAIN,3496
Ron Black,3496
Andy Mitchell,3496
ABSTAIN,3496
Ron Black,3496
Linda Marlene Eales,3496
Linda Marlene Eales,3496
Andy Mitchell,3496
Andy Mitchell,3496
ABSTAIN,3496
Linda Marlene Eales,3496
Linda Marlene Eales,3496
Ron Black,3496
ABSTAIN,3496
Andy Mitchell,3496
Andy Mitchell,3496
Andy Mitchell,3496
Linda Marlene Eales,3495
Linda Marlene Eales,3495
Ron Black,3495
Andy Mitchell,3495
Linda Marlene Eales,3495
Ron Black,3495
Linda Marlene Eales,3495
Ron Black,3495
Ron Black,3495
ABSTAIN,3495
Ron Black,3495
ABSTAIN,3494
ABSTAIN,3494
Ron Black,3494
Andy Mitchell,3494
Linda Marlene Eales,3494
Linda Marlene Eales,3494
Linda Marlene Eales,3494
Linda Marlene Eales,3494
Linda Marlene Eales,3494
Andy Mitchell,3494
Linda Marlene Eales,3494
Ron Black,3494
Linda Marlene Eales,3494
Linda Marlene Eales,3494
Andy Mitchell,3494
Andy Mitchell,3494
Andy Mitchell,3493
Andy Mitchell,3493
Ron Black,3493
Ron Black,3493
Ron Black,3493
Ron Black,3493
Andy Mitchell,3493
Linda Marlene Eales,3493
ABSTAIN,3493
Andy Mitchell,3493
Linda Marlene Eales,3493
ABSTAIN,3493
Ron Black,3493
Ron Black,3493
ABSTAIN,3493
Andy Mitchell,3493
Linda Marlene Eales,3493
Andy Mitchell,3492
Ron Black,3492
Andy Mitchell,3492
Andy Mitchell,3492
Linda Marlene Eales,3492
Ron Black,3492
Andy Mitchell,3492
Linda Marlene Eales,3492
Andy Mitchell,3492
Ron Black,3492
ABSTAIN,3492
Andy Mitchell,3492
ABSTAIN,3492
ABSTAIN,3492
ABSTAIN,3492
Andy Mitchell,3492
Linda Marlene Eales,3492
Andy Mitchell,3492
ABSTAIN,3492
Ron Black,3491
Linda Marlene Eales,3491
Andy Mitchell,3491
ABSTAIN,3491
ABSTAIN,3491
ABSTAIN,3491
Ron Black,3491
ABSTAIN,3490
Linda Marlene Eales,3490
ABSTAIN,3490
ABSTAIN,3490
ABSTAIN,3490
Ron Black,3490
Andy Mitchell,3490
ABSTAIN,3490
Ron Black,3490
Ron Black,3490
Linda Marlene Eales,3490
Ron Black,3490
Andy Mitchell,3490
Ron Black,3490
Ron Black,3490
ABSTAIN,3490
ABSTAIN,3490
Ron Black,3490
ABSTAIN,3490
Andy Mitchell,3490
Linda Marlene Eales,3489
Linda Marlene Eales,3489
Andy Mitchell,3489
Linda Marlene Eales,3489
Linda Marlene Eales,3489
ABSTAIN,3489
Linda Marlene Eales,3489
Ron Black,3489
Ron Black,3489
ABSTAIN,3489
Andy Mitchell,3489
Ron Black,3489
Linda Marlene Eales,3489
Andy Mitchell,3489
Linda Marlene Eales,3489
Andy Mitchell,3489
Ron Black,3489
Ron Black,3488
Linda Marlene Eales,3488
Linda Marlene Eales,3488
Ron Black,3488
Linda Marlene Eales,3488
Ron Black,3488
Andy Mitchell,3488
ABSTAIN,3488
Ron Black,3488
Linda Marlene Eales,3488
Andy Mitchell,3488
Ron Black,3488
Andy Mitchell,3488
ABSTAIN,3488
Linda Marlene Eales,3487
Linda Marlene Eales,3487
Ron Black,3487
Linda Marlene Eales,3487
Linda Marlene Eales,3487
Andy Mitchell,3487
ABSTAIN,3487
Ron Black,3487
Ron Black,3487
ABSTAIN,3487
Linda Marlene Eales,3486
Linda Marlene Eales,3486
Andy Mitchell,3486
ABSTAIN,3486
Andy Mitchell,3486
Linda Marlene Eales,3486
Linda Marlene Eales,3486
Ron Black,3486
Andy Mitchell,3486
ABSTAIN,3486
Ron Black,3486
Ron Black,3486
Linda Marlene Eales,3486
Ron Black,3486
Linda Marlene Eales,3486
ABSTAIN,3486
Andy Mitchell,3486
Andy Mitchell,3485
Ron Black,3485
Linda Marlene Eales,3485
Linda Marlene Eales,3485
ABSTAIN,3485
ABSTAIN,3485
Linda Marlene Eales,3485
Linda Marlene Eales,3485
Ron Black,3485
ABSTAIN,3485
Ron Black,3485
ABSTAIN,3485
ABSTAIN,3485
Linda Marlene Eales,3485
Linda Marlene Eales,3485
ABSTAIN,3485
ABSTAIN,3485
Linda Marlene Eales,3485
Andy Mitchell,3485
Ron Black,3485
Andy Mitchell,3485
ABSTAIN,3485
Ron Black,3484
Linda Marlene Eales,3484
ABSTAIN,3484
Ron Black,3484
Andy Mitchell,3484
Linda Marlene Eales,3484
Ron Black,3484
Linda Marlene Eales,3484
ABSTAIN,3484
ABSTAIN,3484
ABSTAIN,3484
Andy Mitchell,3484
Linda Marlene Eales,3484
Andy Mitchell,3484
Andy Mitchell,3484
Ron Black,3484
Linda Marlene Eales,3483
Andy Mitchell,3483
Ron Black,3483
Ron Black,3483
ABSTAIN,3483
Linda Marlene Eales,3483
ABSTAIN,3483
ABSTAIN,3483
ABSTAIN,3483
Andy Mitchell,3483
Ron Black,3483
Linda Marlene Eales,3483
Andy Mitchell,3483
ABSTAIN,3483
Linda Marlene Eales,3483
Ron Black,3483
Ron Black,3483
Andy Mitchell,3483
Andy Mitchell,3482
Ron Black,3482
Ron Black,3482
ABSTAIN,3482
Linda Marlene Eales,3482
Linda Marlene Eales,3482
Andy Mitchell,3482
Andy Mitchell,3482
Ron Black,3482
Andy Mitchell,3482
Linda Marlene Eales,3482
Andy Mitchell,3481
Andy Mitchell,3481
Ron Black,3481
Andy Mitchell,3481
ABSTAIN,3481
ABSTAIN,3481
ABSTAIN,3481
ABSTAIN,3481
ABSTAIN,3481
ABSTAIN,3481
Andy Mitchell,3481
Andy Mitchell,3481
Ron Black,3481
Linda Marlene Eales,3481
ABSTAIN,3481
Ron Black,3481
Andy Mitchell,3481
Andy Mitchell,3480
Andy Mitchell,3480
ABSTAIN,3480
Andy Mitchell,3480
ABSTAIN,3480
Linda Marlene Eales,3480
Ron Black,3480
Linda Marlene Eales,3480
Linda Marlene Eales,3480
Linda Marlene Eales,3480
ABSTAIN,3480
Andy Mitchell,3480
ABSTAIN,3480
Ron Black,3480
ABSTAIN,3480
ABSTAIN,3480
Ron Black,3480
Ron Black,3479
Linda Marlene Eales,3479
Ron Black,3479
ABSTAIN,3479
Andy Mitchell,3479
ABSTAIN,3479
ABSTAIN,3479
Linda Marlene Eales,3479
ABSTAIN,3479
ABSTAIN,3479
Ron Black,3479
Andy Mitchell,3479
ABSTAIN,3479
Linda Marlene Eales,3479
Ron Black,3478
Linda Marlene Eales,3478
Ron Black,3478
Linda Marlene Eales,3478
Ron Black,3478
Andy Mitchell,3478
Andy Mitchell,3478
Andy Mitchell,3478
Ron Black,3478
Andy Mitchell,3478
Andy Mitchell,3478
ABSTAIN,3478
ABSTAIN,3478
Andy Mitchell,3478
Ron Black,3478
Andy Mitchell,3478
Andy Mitchell,3478
Ron Black,3478
Andy Mitchell,3478
Andy Mitchell,3478
Andy Mitchell,3478
Linda Marlene Eales,3477
Ron Black,3477
Andy Mitchell,3477
Ron Black,3477
ABSTAIN,3477
Ron Black,3477
Linda Marlene Eales,3477
Linda Marlene Eales,3477
Ron Black,3477
Andy Mitchell,3477
Ron Black,3477
Andy Mitchell,3477
Linda Marlene Eales,3477
Ron Black,3477
Ron Black,3477
Linda Marlene Eales,3477
Linda Marlene Eales,3476
Ron Black,3476
Andy Mitchell,3476
Ron Black,3476
Andy Mitchell,3476
Linda Marlene Eales,3476
Linda Marlene Eales,3476
Andy Mitchell,3476
Andy Mitchell,3476
ABSTAIN,3476
Andy Mitchell,3476
Linda Marlene Eales,3476
Linda Marlene Eales,3476
Linda Marlene Eales,3476
Ron Black,3476
Linda Marlene Eales,3476
Ron Black,3476
Ron Black,3476
Linda Marlene Eales,3475
Ron Black,3475
Ron Black,3475
Andy Mitchell,3475
Andy Mitchell,3475
Ron Black,3475
ABSTAIN,3475
Andy Mitchell,3475
ABSTAIN,3475
ABSTAIN,3475
ABSTAIN,3475
Ron Black,3475
ABSTAIN,3475
Andy Mitchell,3475
Ron Black,3475
Ron Black,3475
Andy Mitchell,3475
Ron Black,3475
ABSTAIN,3475
Ron Black,3474
Andy Mitchell,3474
Linda Marlene Eales,3474
ABSTAIN,3474
Linda Marlene Eales,3474
Ron Black,3474
Linda Marlene Eales,3474
Andy Mitchell,3474
ABSTAIN,3474
Ron Black,3474
Ron Black,3474
Andy Mitchell,3474
Linda Marlene Eales,3474
Linda Marlene Eales,3474
ABSTAIN,3474
ABSTAIN,3474
Andy Mitchell,3474
Ron Black,3474
Andy Mitchell,3474
ABSTAIN,3473
Ron Black,3473
Linda Marlene Eales,3473
Andy Mitchell,3473
ABSTAIN,3473
Andy Mitchell,3473
Ron Black,3473
Andy Mitchell,3473
Andy Mitchell,3473
Andy Mitchell,3473
ABSTAIN,3473
Andy Mitchell,3473
Linda Marlene Eales,3473
Linda Marlene Eales,3473
Ron Black,3473
Ron Black,3473
Andy Mitchell,3473
ABSTAIN,3473
Linda Marlene Eales,3473
Andy Mitchell,3473
Linda Marlene Eales,3473
Ron Black,3473
Andy Mitchell,3472
ABSTAIN,3472
Linda Marlene Eales,3472
Ron Black,3472
Andy Mitchell,3472
Linda Marlene Eales,3472
ABSTAIN,3472
Andy Mitchell,3472
Linda Marlene Eales,3472
ABSTAIN,3472
Linda Marlene Eales,3472
Linda Marlene Eales,3472
Ron Black,3472
Andy Mitchell,3472
ABSTAIN,3472
Linda Marlene Eales,3472
Linda Marlene Eales,3472
Linda Marlene Eales,3472
Andy Mitchell,3472
ABSTAIN,3472
Ron Black,3471
ABSTAIN,3471
Linda Marlene Eales,3471
Ron Black,3471
Ron Black,3471
Ron Black,3471
ABSTAIN,3471
Linda Marlene Eales,3471
ABSTAIN,3471
Linda Marlene Eales,3471
ABSTAIN,3471
ABSTAIN,3471
Linda Marlene Eales,3471
Andy Mitchell,3471
ABSTAIN,3471
Andy Mitchell,3471
ABSTAIN,3471
ABSTAIN,3471
ABSTAIN,3471
Linda Marlene Eales,3471
Ron Black,3470
ABSTAIN,3470
ABSTAIN,3470
Andy Mitchell,3470
Linda Marlene Eales,3470
Linda Marlene Eales,3470
ABSTAIN,3470
Linda Marlene Eales,3470
Linda Marlene Eales,3470
Linda Marlene Eales,3470
Andy Mitchell,3470
Linda Marlene Eales,3470
Andy Mitchell,3470
Andy Mitchell,3470
Linda Marlene Eales,3470
Ron Black,3470
Linda Marlene Eales,3470
Linda Marlene Eales,3470
Linda Marlene Eales,3469
Andy Mitchell,3469
ABSTAIN,3469
Linda Marlene Eales,3469
Linda Marlene Eales,3469
Ron Black,3469
ABSTAIN,3469
ABSTAIN,3469
Ron Black,3469
Linda Marlene Eales,3469
Ron Black,3468
Linda Marlene Eales,3468
Andy Mitchell,3468
Linda Marlene Eales,3468
Ron Black,3468
Andy Mitchell,3468
Ron Black,3468
Ron Black,3468
Ron Black,3468
Ron Black,3468
ABSTAIN,3468
ABSTAIN,3468
Andy Mitchell,3468
Ron Black,3467
Ron Black,3467
Ron Black,3467
Ron Black,3467
Andy Mitchell,3467
Ron Black,3467
Linda Marlene Eales,3467
Linda Marlene Eales,3467
Andy Mitchell,3467
ABSTAIN,3467
Linda Marlene Eales,3467
Ron Black,3466
ABSTAIN,3466
ABSTAIN,3466
ABSTAIN,3466
Linda Marlene Eales,3466
Andy Mitchell,3466
ABSTAIN,3466
Ron Black,3466
ABSTAIN,3466
Andy Mitchell,3466
Linda Marlene Eales,3466
Ron Black,3465
ABSTAIN,3465
Linda Marlene Eales,3465
Linda Marlene Eales,3465
Linda Marlene Eales,3465
Linda Marlene Eales,3465
ABSTAIN,3465
Ron Black,3465
Ron Black,3465
Ron Black,3465
Linda Marlene Eales,3464
ABSTAIN,3464
Andy Mitchell,3464
Andy Mitchell,3464
Andy Mitchell,3464
ABSTAIN,3464
ABSTAIN,3464
Linda Marlene Eales,3464
Andy Mitchell,3464
ABSTAIN,3464
Ron Black,3464
Linda Marlene Eales,3464
Andy Mitchell,3464
Linda Marlene Eales,3464
Andy Mitchell,3464
Ron Black,3464
ABSTAIN,3464
ABSTAIN,3464
Ron Black,3464
ABSTAIN,3464
Ron Black,3464
Andy Mitchell,3463
Andy Mitchell,3463
Andy Mitchell,3463
Andy Mitchell,3463
ABSTAIN,3463
Andy Mitchell,3463
ABSTAIN,3463
Andy Mitchell,3463
ABSTAIN,3463
ABSTAIN,3463
Ron Black,3463
ABSTAIN,3463
Andy Mitchell,3463
Andy Mitchell,3463
Andy Mitchell,3462
Andy Mitchell,3462
Linda Marlene Eales,3462
Linda Marlene Eales,3462
Andy Mitchell,3462
Linda Marlene Eales,3462
Andy Mitchell,3462
Linda Marlene Eales,3462
Andy Mitchell,3462
Andy Mitchell,3462
Linda Marlene Eales,3462
Linda Marlene Eales,3461
Andy Mitchell,3461
Linda Marlene Eales,3461
Linda Marlene Eales,3461
Linda Marlene Eales,3461
Linda Marlene Eales,3461
ABSTAIN,3461
Andy Mitchell,3461
ABSTAIN,3461
ABSTAIN,3461
Linda Marlene Eales,3461
Ron Black,3461
Ron Black,3461
ABSTAIN,3461
ABSTAIN,3461
Linda Marlene Eales,3461
ABSTAIN,3460
Andy Mitchell,3460
ABSTAIN,3460
Andy Mitchell,3460
Andy Mitchell,3460
Andy Mitchell,3460
Andy Mitchell,3460
Andy Mitchell,3460
Andy Mitchell,3460
Linda Marlene Eales,3460
Andy Mitchell,3460
Ron Black,3459
ABSTAIN,3459
Ron Black,3459
Ron Black,3459
Ron Black,3459
Linda Marlene Eales,3459
Ron Black,3459
Ron Black,3459
Andy Mitchell,3459
Linda Marlene Eales,3459
Linda Marlene Eales,3459
ABSTAIN,3459
ABSTAIN,3459
Ron Black,3459
Ron Black,3459
Linda Marlene Eales,3458
Andy Mitchell,3458
Linda Marlene Eales,3458
Linda Marlene Eales,3458
ABSTAIN,3458
Ron Black,3458
Ron Black,3458
Linda Marlene Eales,3458
Andy Mitchell,3458
Linda Marlene Eales,3458
ABSTAIN,3457
Ron Black,3457
Ron Black,3457
Linda Marlene Eales,3457
Andy Mitchell,3457
ABSTAIN,3457
Ron Black,3457
Ron Black,3457
ABSTAIN,3457
ABSTAIN,3457
Andy Mitchell,3456
ABSTAIN,3456
Ron Black,3456
Linda Marlene Eales,3456
Andy Mitchell,3456
Linda Marlene Eales,3456
Ron Black,3456
ABSTAIN,3456
ABSTAIN,3456
Linda Marlene Eales,3456
Ron Black,3456
Linda Marlene Eales,3456
Andy Mitchell,3456
ABSTAIN,3456
Andy Mitchell,3456
Ron Black,3456
Ron Black,3456
Ron Black,3455
Ron Black,3455
Linda Marlene Eales,3455
ABSTAIN,3455
Linda Marlene Eales,3455
ABSTAIN,3455
ABSTAIN,3455
ABSTAIN,3455
Ron Black,3455
ABSTAIN,3455
Andy Mitchell,3455
ABSTAIN,3455
ABSTAIN,3455
ABSTAIN,3455
Ron Black,3455
Ron Black,3455
Linda Marlene Eales,3455
Linda Marlene Eales,3454
Linda Marlene Eales,3454
ABSTAIN,3454
ABSTAIN,3454
Ron Black,3454
Andy Mitchell,3454
Ron Black,3454
Andy Mitchell,3454
Andy Mitchell,3454
ABSTAIN,3454
Andy Mitchell,3454
ABSTAIN,3454
Ron Black,3453
Ron Black,3453
Linda Marlene Eales,3453
Linda Marlene Eales,3453
Andy Mitchell,3453
Ron Black,3453
Andy Mitchell,3453
ABSTAIN,3453
Linda Marlene Eales,3453
Linda Marlene Eales,3453
Andy Mitchell,3453
Linda Marlene Eales,3453
ABSTAIN,3453
Andy Mitchell,3453
Linda Marlene Eales,3453
Andy Mitchell,3453
ABSTAIN,3453
ABSTAIN,3453
ABSTAIN,3453
Linda Marlene Eales,3452
Andy Mitchell,3452
Linda Marlene Eales,3452
Ron Black,3452
Ron Black,3452
ABSTAIN,3452
Ron Black,3452
Andy Mitchell,3452
Andy Mitchell,3452
ABSTAIN,3452
ABSTAIN,3452
Andy Mitchell,3452
Ron Black,3451
Linda Marlene Eales,3451
Linda Marlene Eales,3451
ABSTAIN,3451
Linda Marlene Eales,3451
Ron Black,3451
Andy Mitchell,3451
Linda Marlene Eales,3451
Linda Marlene Eales,3451
ABSTAIN,3451
Andy Mitchell,3451
Linda Marlene Eales,3451
ABSTAIN,3450
Linda Marlene Eales,3450
ABSTAIN,3450
Ron Black,3450
Andy Mitchell,3450
ABSTAIN,3450
Andy Mitchell,3450
Andy Mitchell,3450
ABSTAIN,3450
Ron Black,3450
ABSTAIN,3450
Andy Mitchell,3450
Linda Marlene Eales,3450
Ron Black,3450
Andy Mitchell,3450
ABSTAIN,3450
Linda Marlene Eales,3450
Andy Mitchell,3450
Linda Marlene Eales,3450
Ron Black,3450
ABSTAIN,3450
Andy Mitchell,3450
Ron Black,3450
Andy Mitchell,3450
ABSTAIN,3449
ABSTAIN,3449
Andy Mitchell,3449
ABSTAIN,3449
Ron Black,3449
Ron Black,3449
Andy Mitchell,3449
Ron Black,3449
ABSTAIN,3449
Andy Mitchell,3449
ABSTAIN,3449
Ron Black,3448
Ron Black,3448
Ron Black,3448
Ron Black,3448
Linda Marlene Eales,3448
ABSTAIN,3448
Ron Black,3448
Andy Mitchell,3448
ABSTAIN,3448
Ron Black,3448
Andy Mitchell,3448
ABSTAIN,3448
Ron Black,3448
ABSTAIN,3448
Ron Black,3448
Ron Black,3448
ABSTAIN,3447
Linda Marlene Eales,3447
ABSTAIN,3447
Andy Mitchell,3447
Ron Black,3447
Ron Black,3447
Ron Black,3447
Ron Black,3447
Andy Mitchell,3447
Linda Marlene Eales,3447
Andy Mitchell,3447
Andy Mitchell,3447
Linda Marlene Eales,3447
Ron Black,3447
Andy Mitchell,3447
Ron Black,3447
Ron Black,3446
Linda Marlene Eales,3446
ABSTAIN,3446
Andy Mitchell,3446
Ron Black,3446
Ron Black,3446
Linda Marlene Eales,3446
Ron Black,3446
Linda Marlene Eales,3446
ABSTAIN,3446
Linda Marlene Eales,3446
Ron Black,3446
ABSTAIN,3446
Ron Black,3446
Linda Marlene Eales,3446
ABSTAIN,3446
Ron Black,3446
Andy Mitchell,3446
Ron Black,3446
Ron Black,3446
Andy Mitchell,3446
ABSTAIN,3446
ABSTAIN,3446
Andy Mitchell,3445
Andy Mitchell,3445
Linda Marlene Eales,3445
ABSTAIN,3445
ABSTAIN,3445
Linda Marlene Eales,3445
Ron Black,3445
Ron Black,3445
Linda Marlene Eales,3445
ABSTAIN,3445
Ron Black,3445
Andy Mitchell,3445
ABSTAIN,3445
Ron Black,3445
Linda Marlene Eales,3445
ABSTAIN,3445
ABSTAIN,3445
Ron Black,3445
ABSTAIN,3445
Ron Black,3445
Linda Marlene Eales,3445
Ron Black,3445
Andy Mitchell,3445
ABSTAIN,3445
Linda Marlene Eales,3445
Andy Mitchell,3444
Ron Black,3444
Ron Black,3444
Ron Black,3444
Linda Marlene Eales,3444
Ron Black,3444
ABSTAIN,3444
Linda Marlene Eales,3444
Ron Black,3444
ABSTAIN,3444
Linda Marlene Eales,3444
ABSTAIN,3444
ABSTAIN,3444
Linda Marlene Eales,3444
Andy Mitchell,3444
Ron Black,3444
Linda Marlene Eales,3444
Linda Marlene Eales,3444
Linda Marlene Eales,3444
Ron Black,3444
Ron Black,3444
Andy Mitchell,3443
Ron Black,3443
Andy Mitchell,3443
ABSTAIN,3443
Linda Marlene Eales,3443
Ron Black,3443
Ron Black,3443
ABSTAIN,3443
Andy Mitchell,3443
Andy Mitchell,3443
ABSTAIN,3443
Linda Marlene Eales,3443
Ron Black,3442
Ron Black,3442
ABSTAIN,3442
ABSTAIN,3442
Andy Mitchell,3442
Linda Marlene Eales,3442
Linda Marlene Eales,3441
Linda Marlene Eales,3441
Ron Black,3441
Ron Black,3441
Linda Marlene Eales,3441
Andy Mitchell,3441
Andy Mitchell,3441
ABSTAIN,3441
Andy Mitchell,3441
Ron Black,3441
ABSTAIN,3441
Andy Mitchell,3441
Andy Mitchell,3441
Linda Marlene Eales,3441
Linda Marlene Eales,3441
ABSTAIN,3441
Andy Mitchell,3441
Ron Black,3440
ABSTAIN,3440
ABSTAIN,3440
Ron Black,3440
Linda Marlene Eales,3440
Linda Marlene Eales,3440
Linda Marlene Eales,3440
Linda Marlene Eales,3440
Ron Black,3440
Linda Marlene Eales,3440
Andy Mitchell,3440
Linda Marlene Eales,3440
Linda Marlene Eales,3440
Linda Marlene Eales,3440
Ron Black,3439
Andy Mitchell,3439
Andy Mitchell,3439
Ron Black,3439
Andy Mitchell,3439
Andy Mitchell,3439
Linda Marlene Eales,3439
Linda Marlene Eales,3439
ABSTAIN,3439
ABSTAIN,3439
Andy Mitchell,3439
ABSTAIN,3439
ABSTAIN,3439
ABSTAIN,3439
Linda Marlene Eales,3439
Ron Black,3439
Ron Black,3439
ABSTAIN,3438
Ron Black,3438
ABSTAIN,3438
Andy Mitchell,3438
Andy Mitchell,3438
Ron Black,3438
ABSTAIN,3438
Ron Black,3438
ABSTAIN,3438
Ron Black,3438
Linda Marlene Eales,3438
Ron Black,3438
Ron Black,3438
ABSTAIN,3438
Linda Marlene Eales,3437
Ron Black,3437
Ron Black,3437
ABSTAIN,3437
Andy Mitchell,3437
ABSTAIN,3437
Ron Black,3437
Ron Black,3437
Linda Marlene Eales,3437
Linda Marlene Eales,3437
Andy Mitchell,3437
Ron Black,3437
ABSTAIN,3437
ABSTAIN,3437
Andy Mitchell,3437
ABSTAIN,3437
Ron Black,3436
Linda Marlene Eales,3436
ABSTAIN,3436
ABSTAIN,3436
Andy Mitchell,3436
Linda Marlene Eales,3436
Ron Black,3436
ABSTAIN,3436
Linda Marlene Eales,3436
Ron Black,3436
Ron Black,3436
Ron Black,3436
Linda Marlene Eales,3436
ABSTAIN,3436
ABSTAIN,3436
Linda Marlene Eales,3435
Linda Marlene Eales,3435
Ron Black,3435
Andy Mitchell,3435
Andy Mitchell,3435
ABSTAIN,3435
Ron Black,3435
Linda Marlene Eales,3435
ABSTAIN,3435
Andy Mitchell,3435
Linda Marlene Eales,3435
Ron Black,3435
Andy Mitchell,3435
Andy Mitchell,3435
Linda Marlene Eales,3435
Andy Mitchell,3435
Linda Marlene Eales,3435
Linda Marlene Eales,3435
Ron Black,3435
ABSTAIN,3435
Ron Black,3435
Linda Marlene Eales,3435
Linda Marlene Eales,3435
Linda Marlene Eales,3435
Linda Marlene Eales,3435
Andy Mitchell,3434
Linda Marlene Eales,3434
Linda Marlene Eales,3434
Ron Black,3434
ABSTAIN,3434
ABSTAIN,3434
ABSTAIN,3434
Andy Mitchell,3434
ABSTAIN,3434
Linda Marlene Eales,3434
Linda Marlene Eales,3434
Andy Mitchell,3434
Linda Marlene Eales,3434
ABSTAIN,3434
ABSTAIN,3433
Andy Mitchell,3433
Linda Marlene Eales,3433
ABSTAIN,3433
Linda Marlene Eales,3433
Linda Marlene Eales,3433
ABSTAIN,3433
Linda Marlene Eales,3433
Linda Marlene Eales,3433
Ron Black,3433
ABSTAIN,3433
Linda Marlene Eales,3433
Andy Mitchell,3433
ABSTAIN,3433
Andy Mitchell,3433
ABSTAIN,3433
ABSTAIN,3433
Ron Black,3433
Linda Marlene Eales,3432
Linda Marlene Eales,3432
Linda Marlene Eales,3432
ABSTAIN,3432
Ron Black,3432
Andy Mitchell,3432
Andy Mitchell,3432
Andy Mitchell,3432
ABSTAIN,3432
Andy Mitchell,3432
ABSTAIN,3432
ABSTAIN,3432
ABSTAIN,3432
ABSTAIN,3432
Linda Marlene Eales,3432
Linda Marlene Eales,3432
Ron Black,3431
ABSTAIN,3431
ABSTAIN,3431
Ron Black,3431
Ron Black,3431
ABSTAIN,3431
Ron Black,3431
Ron Black,3431
Andy Mitchell,3431
Ron Black,3431
Andy Mitchell,3431
ABSTAIN,3431
Andy Mitchell,3431
