,mayor,byte_length
23219,ZABSTAIN,3891
23220,Ron Black,3891
23221,Andy Mitchell,3891
23222,Andy Mitchell,3891
23223,Andy Mitchell,3890
23224,Linda Marlene Eales,3890
23225,Linda Marlene Eales,3890
23226,Linda Marlene Eales,3890
23227,Linda Marlene Eales,3890
23228,ZABSTAIN,3890
23229,Ron Black,3890
23230,Linda Marlene Eales,3890
23231,Andy Mitchell,3890
23232,Andy Mitchell,3890
23233,Andy Mitchell,3890
23234,Linda Marlene Eales,3890
23235,ZABSTAIN,3890
23236,Andy Mitchell,3890
23237,Linda Marlene Eales,3889
23238,Ron Black,3889
23239,Ron Black,3889
23240,Andy Mitchell,3889
23241,Linda Marlene Eales,3889
23242,ZABSTAIN,3889
23243,ZABSTAIN,3889
23244,ZABSTAIN,3889
23245,Linda Marlene Eales,3889
23246,Linda Marlene Eales,3889
23247,ZABSTAIN,3889
23248,ZABSTAIN,3889
23249,Andy Mitchell,3889
23250,Ron Black,3888
23251,Linda Marlene Eales,3888
23252,ZABSTAIN,3888
23253,ZABSTAIN,3888
23254,Linda Marlene Eales,3888
23255,Ron Black,3888
23256,Andy Mitchell,3888
23257,Andy Mitchell,3888
23258,Andy Mitchell,3888
23259,ZABSTAIN,3888
23260,Andy Mitchell,3888
23261,Ron Black,3888
23262,ZABSTAIN,3888
23263,Andy Mitchell,3888
23264,ZABSTAIN,3888
23265,Ron Black,3888
23266,Ron Black,3888
23267,Andy Mitchell,3888
23268,ZABSTAIN,3888
23269,Andy Mitchell,3888
23270,Ron Black,3888
23271,Andy Mitchell,3888
23272,Linda Marlene Eales,3887
23273,Linda Marlene Eales,3887
23274,ZABSTAIN,3887
23275,Linda Marlene Eales,3887
23276,Andy Mitchell,3887
23277,Andy Mitchell,3887
23278,Ron Black,3887
23279,Ron Black,3887
23280,ZABSTAIN,3887
23281,Linda Marlene Eales,3887
23282,Andy Mitchell,3887
23283,Ron Black,3887
23284,Andy Mitchell,3887
23285,ZABSTAIN,3887
23286,Andy Mitchell,3887
23287,Ron Black,3887
23288,Ron Black,3887
23289,Linda Marlene Eales,3887
23290,Linda Marlene Eales,3887
23291,Ron Black,3887
23292,Andy Mitchell,3887
23293,ZABSTAIN,3887
23294,Andy Mitchell,3886
23295,Andy Mitchell,3886
23296,ZABSTAIN,3886
23297,Linda Marlene Eales,3886
23298,Linda Marlene Eales,3886
23299,Linda Marlene Eales,3886
23300,Ron Black,3886
23301,Andy Mitchell,3886
23302,Linda Marlene Eales,3886
23303,Ron Black,3886
23304,Linda Marlene Eales,3886
23305,Linda Marlene Eales,3886
23306,Linda Marlene Eales,3886
23307,Ron Black,3886
23308,Linda Marlene Eales,3886
23309,Ron Black,3886
23310,Linda Marlene Eales,3885
23311,Linda Marlene Eales,3885
23312,Linda Marlene Eales,3885
23313,ZABSTAIN,3885
23314,Linda Marlene Eales,3885
23315,ZABSTAIN,3885
23316,Ron Black,3885
23317,ZABSTAIN,3885
23318,Linda Marlene Eales,3884
23319,Ron Black,3884
23320,ZABSTAIN,3884
23321,Ron Black,3884
23322,Linda Marlene Eales,3884
23323,Ron Black,3884
23324,Linda Marlene Eales,3884
23325,Linda Marlene Eales,3884
23326,Linda Marlene Eales,3884
23327,ZABSTAIN,3884
23328,Ron Black,3884
23329,ZABSTAIN,3884
23330,Andy Mitchell,3884
23331,ZABSTAIN,3884
23332,Linda Marlene Eales,3883
23333,Linda Marlene Eales,3883
23334,ZABSTAIN,3883
23335,Andy Mitchell,3883
23336,Linda Marlene Eales,3883
23337,Linda Marlene Eales,3883
23338,Andy Mitchell,3883
23339,Ron Black,3883
23340,Linda Marlene Eales,3883
23341,Andy Mitchell,3883
23342,Ron Black,3883
23343,ZABSTAIN,3883
23344,ZABSTAIN,3883
23345,Linda Marlene Eales,3883
23346,Linda Marlene Eales,3883
23347,Andy Mitchell,3883
23348,ZABSTAIN,3883
23349,Linda Marlene Eales,3882
23350,Ron Black,3882
23351,ZABSTAIN,3882
23352,Ron Black,3882
23353,Linda Marlene Eales,3882
23354,ZABSTAIN,3882
23355,Andy Mitchell,3882
23356,ZABSTAIN,3882
23357,Linda Marlene Eales,3882
23358,Linda Marlene Eales,3882
23359,Ron Black,3882
23360,Linda Marlene Eales,3882
23361,Andy Mitchell,3882
23362,Andy Mitchell,3882
23363,Ron Black,3882
23364,ZABSTAIN,3882
23365,Andy Mitchell,3882
23366,Andy Mitchell,3882
23367,ZABSTAIN,3882
23368,Andy Mitchell,3882
23369,Andy Mitchell,3882
23370,Ron Black,3882
23371,ZABSTAIN,3881
23372,Andy Mitchell,3881
23373,Ron Black,3881
23374,ZABSTAIN,3881
23375,ZABSTAIN,3881
23376,ZABSTAIN,3881
23377,Ron Black,3881
23378,Linda Marlene Eales,3881
23379,ZABSTAIN,3881
23380,ZABSTAIN,3881
23381,ZABSTAIN,3881
23382,Linda Marlene Eales,3881
23383,Andy Mitchell,3880
23384,Andy Mitchell,3880
23385,ZABSTAIN,3880
23386,ZABSTAIN,3880
23387,Ron Black,3880
23388,ZABSTAIN,3880
23389,Andy Mitchell,3880
23390,ZABSTAIN,3880
23391,Linda Marlene Eales,3880
23392,Andy Mitchell,3880
23393,Linda Marlene Eales,3880
23394,Ron Black,3880
23395,Andy Mitchell,3880
23396,Linda Marlene Eales,3879
23397,ZABSTAIN,3879
23398,Linda Marlene Eales,3879
23399,ZABSTAIN,3879
23400,Linda Marlene Eales,3879
23401,ZABSTAIN,3879
23402,ZABSTAIN,3879
23403,Andy Mitchell,3879
23404,Linda Marlene Eales,3879
23405,Linda Marlene Eales,3879
23406,ZABSTAIN,3879
23407,ZABSTAIN,3879
23408,Ron Black,3879
23409,ZABSTAIN,3879
23410,Andy Mitchell,3879
23411,ZABSTAIN,3878
23412,Linda Marlene Eales,3878
23413,Andy Mitchell,3878
23414,Linda Marlene Eales,3878
23415,Andy Mitchell,3878
23416,Linda Marlene Eales,3878
23417,Linda Marlene Eales,3878
23418,Linda Marlene Eales,3878
23419,Andy Mitchell,3878
23420,Andy Mitchell,3878
23421,Ron Black,3878
23422,Linda Marlene Eales,3878
23423,Linda Marlene Eales,3878
23424,Linda Marlene Eales,3878
23425,Linda Marlene Eales,3878
23426,ZABSTAIN,3878
23427,Ron Black,3878
23428,Linda Marlene Eales,3878
23429,Andy Mitchell,3878
23430,Ron Black,3877
23431,Linda Marlene Eales,3877
23432,Andy Mitchell,3877
23433,ZABSTAIN,3877
23434,Linda Marlene Eales,3877
23435,Linda Marlene Eales,3877
23436,Linda Marlene Eales,3877
23437,Andy Mitchell,3877
23438,ZABSTAIN,3877
23439,ZABSTAIN,3877
23440,Ron Black,3877
23441,Linda Marlene Eales,3877
23442,Ron Black,3877
23443,Ron Black,3876
23444,Linda Marlene Eales,3876
23445,Linda Marlene Eales,3876
23446,Linda Marlene Eales,3876
23447,ZABSTAIN,3876
23448,Andy Mitchell,3876
23449,Linda Marlene Eales,3876
23450,Linda Marlene Eales,3876
23451,Ron Black,3875
23452,ZABSTAIN,3875
23453,Andy Mitchell,3875
23454,ZABSTAIN,3875
23455,Ron Black,3875
23456,ZABSTAIN,3875
23457,ZABSTAIN,3875
23458,ZABSTAIN,3875
23459,Andy Mitchell,3875
23460,Ron Black,3875
23461,ZABSTAIN,3875
23462,Linda Marlene Eales,3875
23463,Ron Black,3875
23464,Andy Mitchell,3875
23465,Andy Mitchell,3874
23466,Andy Mitchell,3874
23467,Andy Mitchell,3874
23468,Ron Black,3874
23469,Ron Black,3874
23470,Linda Marlene Eales,3874
23471,Ron Black,3874
23472,ZABSTAIN,3874
23473,Linda Marlene Eales,3874
23474,Linda Marlene Eales,3874
23475,Ron Black,3874
23476,Ron Black,3873
23477,Ron Black,3873
23478,ZABSTAIN,3873
23479,Ron Black,3873
23480,Andy Mitchell,3873
23481,Linda Marlene Eales,3873
23482,Andy Mitchell,3873
23483,Andy Mitchell,3873
23484,Linda Marlene Eales,3873
23485,Andy Mitchell,3873
23486,Linda Marlene Eales,3873
23487,Andy Mitchell,3873
23488,Andy Mitchell,3873
23489,Linda Marlene Eales,3873
23490,ZABSTAIN,3873
23491,Linda Marlene Eales,3873
23492,Andy Mitchell,3873
23493,Ron Black,3873
23494,Linda Marlene Eales,3873
23495,Linda Marlene Eales,3873
23496,Andy Mitchell,3872
23497,Ron Black,3872
23498,Andy Mitchell,3872
23499,Andy Mitchell,3872
23500,Andy Mitchell,3872
23501,Linda Marlene Eales,3872
23502,Andy Mitchell,3872
23503,Ron Black,3872
23504,Ron Black,3872
23505,Andy Mitchell,3872
23506,Linda Marlene Eales,3872
23507,ZABSTAIN,3872
23508,ZABSTAIN,3872
23509,Ron Black,3872
23510,Andy Mitchell,3871
23511,Ron Black,3871
23512,Andy Mitchell,3871
23513,ZABSTAIN,3871
23514,Andy Mitchell,3871
23515,Linda Marlene Eales,3871
23516,Ron Black,3871
23517,Linda Marlene Eales,3871
23518,Linda Marlene Eales,3871
23519,Linda Marlene Eales,3871
23520,Andy Mitchell,3871
23521,ZABSTAIN,3871
23522,Andy Mitchell,3871
23523,Ron Black,3871
23524,Linda Marlene Eales,3871
23525,Andy Mitchell,3871
23526,Linda Marlene Eales,3871
23527,ZABSTAIN,3871
23528,Ron Black,3871
23529,ZABSTAIN,3870
23530,Andy Mitchell,3870
23531,ZABSTAIN,3870
23532,Linda Marlene Eales,3870
23533,Ron Black,3870
23534,Ron Black,3870
23535,Andy Mitchell,3870
23536,Ron Black,3870
23537,Ron Black,3870
23538,ZABSTAIN,3870
23539,Linda Marlene Eales,3870
23540,Andy Mitchell,3870
23541,Ron Black,3870
23542,Linda Marlene Eales,3870
23543,Linda Marlene Eales,3870
23544,Ron Black,3870
23545,Andy Mitchell,3870
23546,Andy Mitchell,3870
23547,Andy Mitchell,3870
23548,Linda Marlene Eales,3870
23549,Ron Black,3870
23550,Ron Black,3870
23551,Andy Mitchell,3870
23552,Linda Marlene Eales,3870
23553,Linda Marlene Eales,3869
23554,Linda Marlene Eales,3869
23555,Linda Marlene Eales,3869
23556,Andy Mitchell,3869
23557,Linda Marlene Eales,3869
23558,Linda Marlene Eales,3869
23559,Andy Mitchell,3869
23560,Ron Black,3869
23561,Andy Mitchell,3869
23562,Andy Mitchell,3869
23563,Andy Mitchell,3869
23564,ZABSTAIN,3869
23565,Linda Marlene Eales,3869
23566,Andy Mitchell,3869
23567,Ron Black,3869
23568,Andy Mitchell,3869
23569,Ron Black,3869
23570,Andy Mitchell,3869
23571,Linda Marlene Eales,3869
23572,Andy Mitchell,3869
23573,Linda Marlene Eales,3868
23574,Andy Mitchell,3868
23575,ZABSTAIN,3868
23576,ZABSTAIN,3868
23577,Andy Mitchell,3868
23578,Ron Black,3868
23579,Linda Marlene Eales,3868
23580,Linda Marlene Eales,3868
23581,Andy Mitchell,3868
23582,ZABSTAIN,3868
23583,ZABSTAIN,3868
23584,Linda Marlene Eales,3868
23585,ZABSTAIN,3868
23586,Ron Black,3868
23587,Linda Marlene Eales,3868
23588,ZABSTAIN,3868
23589,Ron Black,3868
23590,Ron Black,3868
23591,ZABSTAIN,3868
23592,ZABSTAIN,3868
23593,ZABSTAIN,3867
23594,ZABSTAIN,3867
23595,ZABSTAIN,3867
23596,Andy Mitchell,3867
23597,ZABSTAIN,3867
23598,Linda Marlene Eales,3867
23599,Linda Marlene Eales,3867
23600,Andy Mitchell,3867
23601,Ron Black,3867
23602,Ron Black,3867
23603,Andy Mitchell,3867
23604,Linda Marlene Eales,3867
23605,Ron Black,3867
23606,ZABSTAIN,3867
23607,Andy Mitchell,3867
23608,Andy Mitchell,3867
23609,ZABSTAIN,3867
23610,Linda Marlene Eales,3867
23611,Linda Marlene Eales,3867
23612,ZABSTAIN,3866
23613,Linda Marlene Eales,3866
23614,Andy Mitchell,3866
23615,ZABSTAIN,3866
23616,Linda Marlene Eales,3866
23617,Linda Marlene Eales,3866
23618,ZABSTAIN,3866
23619,Ron Black,3866
23620,Ron Black,3866
23621,ZABSTAIN,3866
23622,Ron Black,3866
23623,Andy Mitchell,3866
23624,Andy Mitchell,3866
23625,Linda Marlene Eales,3866
23626,Andy Mitchell,3866
23627,Linda Marlene Eales,3866
23628,Andy Mitchell,3866
23629,Linda Marlene Eales,3866
23630,Ron Black,3866
23631,Linda Marlene Eales,3866
23632,Ron Black,3866
23633,Andy Mitchell,3866
23634,Ron Black,3866
23635,Linda Marlene Eales,3866
23636,Ron Black,3865
23637,Linda Marlene Eales,3865
23638,Ron Black,3865
23639,ZABSTAIN,3865
23640,ZABSTAIN,3865
23641,Ron Black,3865
23642,ZABSTAIN,3865
23643,Andy Mitchell,3865
23644,Ron Black,3865
23645,Ron Black,3865
23646,Andy Mitchell,3865
23647,ZABSTAIN,3865
23648,Ron Black,3865
23649,Linda Marlene Eales,3865
23650,Linda Marlene Eales,3864
23651,Ron Black,3864
23652,Andy Mitchell,3864
23653,Andy Mitchell,3864
23654,Ron Black,3864
23655,Linda Marlene Eales,3864
23656,Andy Mitchell,3864
23657,Linda Marlene Eales,3864
23658,Andy Mitchell,3864
23659,Linda Marlene Eales,3864
23660,ZABSTAIN,3864
23661,Ron Black,3864
23662,Linda Marlene Eales,3864
23663,Ron Black,3864
23664,Linda Marlene Eales,3863
23665,ZABSTAIN,3863
23666,Ron Black,3863
23667,Andy Mitchell,3863
23668,Linda Marlene Eales,3863
23669,Andy Mitchell,3863
23670,ZABSTAIN,3863
23671,Andy Mitchell,3863
23672,Linda Marlene Eales,3863
23673,Ron Black,3863
23674,ZABSTAIN,3863
23675,Linda Marlene Eales,3863
23676,Linda Marlene Eales,3862
23677,Ron Black,3862
23678,Linda Marlene Eales,3862
23679,Linda Marlene Eales,3862
23680,Andy Mitchell,3862
23681,Ron Black,3862
23682,Linda Marlene Eales,3862
23683,Andy Mitchell,3862
23684,Linda Marlene Eales,3862
23685,ZABSTAIN,3862
23686,Linda Marlene Eales,3862
23687,Ron Black,3862
23688,Ron Black,3862
23689,Ron Black,3862
23690,Andy Mitchell,3862
23691,Andy Mitchell,3862
23692,Ron Black,3861
23693,Linda Marlene Eales,3861
23694,ZABSTAIN,3861
23695,Andy Mitchell,3861
23696,Andy Mitchell,3861
23697,ZABSTAIN,3861
23698,ZABSTAIN,3861
23699,Andy Mitchell,3861
23700,Linda Marlene Eales,3861
23701,Ron Black,3861
23702,Ron Black,3861
23703,ZABSTAIN,3861
23704,Ron Black,3861
23705,Linda Marlene Eales,3861
23706,Linda Marlene Eales,3861
23707,Andy Mitchell,3861
23708,Ron Black,3861
23709,Linda Marlene Eales,3860
23710,ZABSTAIN,3860
23711,ZABSTAIN,3860
23712,Linda Marlene Eales,3860
23713,ZABSTAIN,3860
23714,Linda Marlene Eales,3860
23715,ZABSTAIN,3860
23716,Andy Mitchell,3860
23717,Linda Marlene Eales,3860
23718,ZABSTAIN,3860
23719,Linda Marlene Eales,3860
23720,Andy Mitchell,3860
23721,Linda Marlene Eales,3860
23722,ZABSTAIN,3860
23723,ZABSTAIN,3860
23724,Andy Mitchell,3860
23725,Linda Marlene Eales,3860
23726,Linda Marlene Eales,3860
23727,Ron Black,3860
23728,Andy Mitchell,3860
23729,ZABSTAIN,3860
23730,Linda Marlene Eales,3860
23731,Ron Black,3860
23732,Andy Mitchell,3860
23733,Andy Mitchell,3859
23734,Andy Mitchell,3859
23735,Linda Marlene Eales,3859
23736,Linda Marlene Eales,3859
23737,Andy Mitchell,3859
23738,Ron Black,3859
23739,Linda Marlene Eales,3859
23740,Ron Black,3859
23741,Linda Marlene Eales,3859
23742,ZABSTAIN,3859
23743,Andy Mitchell,3859
23744,Andy Mitchell,3859
23745,Andy Mitchell,3859
23746,Andy Mitchell,3859
23747,Ron Black,3858
23748,Ron Black,3858
23749,Ron Black,3858
23750,ZABSTAIN,3858
23751,Andy Mitchell,3858
23752,Linda Marlene Eales,3858
23753,ZABSTAIN,3858
23754,Ron Black,3858
23755,ZABSTAIN,3858
23756,ZABSTAIN,3858
23757,ZABSTAIN,3858
23758,Linda Marlene Eales,3858
23759,ZABSTAIN,3858
23760,Ron Black,3858
23761,Ron Black,3858
23762,ZABSTAIN,3858
23763,Andy Mitchell,3857
23764,Andy Mitchell,3857
23765,Linda Marlene Eales,3857
23766,Ron Black,3857
23767,ZABSTAIN,3857
23768,Ron Black,3857
23769,Andy Mitchell,3857
23770,Ron Black,3857
23771,ZABSTAIN,3857
23772,Andy Mitchell,3857
23773,Ron Black,3857
23774,ZABSTAIN,3857
23775,ZABSTAIN,3857
23776,Linda Marlene Eales,3857
23777,Andy Mitchell,3856
23778,Ron Black,3856
23779,ZABSTAIN,3856
23780,Andy Mitchell,3856
23781,Ron Black,3856
23782,Andy Mitchell,3856
23783,Linda Marlene Eales,3856
23784,ZABSTAIN,3856
23785,Linda Marlene Eales,3856
23786,ZABSTAIN,3856
23787,Andy Mitchell,3856
23788,Andy Mitchell,3856
23789,Linda Marlene Eales,3856
23790,Linda Marlene Eales,3856
23791,Ron Black,3856
23792,Linda Marlene Eales,3855
23793,Ron Black,3855
23794,Andy Mitchell,3855
23795,Andy Mitchell,3855
23796,ZABSTAIN,3855
23797,ZABSTAIN,3855
23798,ZABSTAIN,3855
23799,Ron Black,3855
23800,Andy Mitchell,3855
23801,ZABSTAIN,3855
23802,Linda Marlene Eales,3855
23803,Ron Black,3854
23804,Ron Black,3854
23805,Linda Marlene Eales,3854
23806,Linda Marlene Eales,3854
23807,Linda Marlene Eales,3854
23808,Ron Black,3854
23809,ZABSTAIN,3854
23810,Ron Black,3854
23811,Andy Mitchell,3854
23812,ZABSTAIN,3854
23813,ZABSTAIN,3854
23814,Ron Black,3854
23815,ZABSTAIN,3854
23816,Andy Mitchell,3854
23817,Andy Mitchell,3854
23818,Andy Mitchell,3853
23819,Linda Marlene Eales,3853
23820,Ron Black,3853
23821,Ron Black,3853
23822,Andy Mitchell,3853
23823,ZABSTAIN,3853
23824,Ron Black,3853
23825,ZABSTAIN,3853
23826,ZABSTAIN,3853
23827,ZABSTAIN,3853
23828,ZABSTAIN,3853
23829,Andy Mitchell,3853
23830,Linda Marlene Eales,3853
23831,Andy Mitchell,3853
23832,Ron Black,3853
23833,ZABSTAIN,3853
23834,Linda Marlene Eales,3852
23835,Linda Marlene Eales,3852
23836,Ron Black,3852
23837,ZABSTAIN,3852
23838,Ron Black,3852
23839,ZABSTAIN,3852
23840,ZABSTAIN,3852
23841,Andy Mitchell,3852
23842,Andy Mitchell,3852
23843,ZABSTAIN,3852
23844,Andy Mitchell,3852
23845,Andy Mitchell,3852
23846,Ron Black,3852
23847,Ron Black,3851
23848,Linda Marlene Eales,3851
23849,ZABSTAIN,3851
23850,Linda Marlene Eales,3851
23851,Andy Mitchell,3851
23852,Andy Mitchell,3851
23853,Linda Marlene Eales,3851
23854,Andy Mitchell,3851
23855,ZABSTAIN,3851
23856,Linda Marlene Eales,3851
23857,Andy Mitchell,3851
23858,Ron Black,3851
23859,Andy Mitchell,3851
23860,Andy Mitchell,3851
23861,ZABSTAIN,3851
23862,Andy Mitchell,3851
23863,Andy Mitchell,3851
23864,ZABSTAIN,3851
23865,Andy Mitchell,3851
23866,ZABSTAIN,3850
23867,Linda Marlene Eales,3850
23868,Linda Marlene Eales,3850
23869,Ron Black,3850
23870,ZABSTAIN,3850
23871,Linda Marlene Eales,3850
23872,Linda Marlene Eales,3850
23873,Andy Mitchell,3850
23874,Ron Black,3850
23875,Ron Black,3850
23876,Andy Mitchell,3850
23877,Andy Mitchell,3850
23878,Andy Mitchell,3850
23879,Linda Marlene Eales,3850
23880,Linda Marlene Eales,3850
23881,Linda Marlene Eales,3850
23882,Andy Mitchell,3850
23883,ZABSTAIN,3850
23884,Andy Mitchell,3850
23885,Linda Marlene Eales,3849
23886,Linda Marlene Eales,3849
23887,ZABSTAIN,3849
23888,ZABSTAIN,3849
23889,ZABSTAIN,3849
23890,Andy Mitchell,3849
23891,Andy Mitchell,3849
23892,Ron Black,3849
23893,ZABSTAIN,3849
23894,ZABSTAIN,3849
23895,Andy Mitchell,3849
23896,Andy Mitchell,3849
23897,ZABSTAIN,3849
23898,Linda Marlene Eales,3849
23899,ZABSTAIN,3849
23900,Andy Mitchell,3848
23901,Andy Mitchell,3848
23902,Linda Marlene Eales,3848
23903,ZABSTAIN,3848
23904,Ron Black,3848
23905,Andy Mitchell,3848
23906,Linda Marlene Eales,3848
23907,Ron Black,3848
23908,Linda Marlene Eales,3848
23909,Ron Black,3848
23910,Ron Black,3848
23911,ZABSTAIN,3848
23912,ZABSTAIN,3848
23913,Linda Marlene Eales,3848
23914,Ron Black,3848
23915,ZABSTAIN,3848
23916,Linda Marlene Eales,3848
23917,Linda Marlene Eales,3848
23918,Ron Black,3848
23919,Andy Mitchell,3848
23920,ZABSTAIN,3848
23921,ZABSTAIN,3847
23922,ZABSTAIN,3847
23923,Ron Black,3847
23924,Linda Marlene Eales,3847
23925,ZABSTAIN,3847
23926,Andy Mitchell,3847
23927,ZABSTAIN,3847
23928,Linda Marlene Eales,3847
23929,Linda Marlene Eales,3847
23930,Linda Marlene Eales,3847
23931,Ron Black,3847
23932,Andy Mitchell,3847
23933,Linda Marlene Eales,3847
23934,Ron Black,3847
23935,Andy Mitchell,3847
23936,ZABSTAIN,3847
23937,ZABSTAIN,3847
23938,ZABSTAIN,3846
23939,Linda Marlene Eales,3846
23940,ZABSTAIN,3846
23941,Andy Mitchell,3846
23942,Linda Marlene Eales,3846
23943,Linda Marlene Eales,3846
23944,ZABSTAIN,3846
23945,ZABSTAIN,3846
23946,Ron Black,3846
23947,Ron Black,3846
23948,ZABSTAIN,3846
23949,Andy Mitchell,3846
23950,Ron Black,3846
23951,ZABSTAIN,3845
23952,ZABSTAIN,3845
23953,ZABSTAIN,3845
23954,Linda Marlene Eales,3845
23955,ZABSTAIN,3845
23956,Linda Marlene Eales,3845
23957,Andy Mitchell,3845
23958,Linda Marlene Eales,3845
23959,Linda Marlene Eales,3845
23960,ZABSTAIN,3845
23961,Ron Black,3845
23962,Andy Mitchell,3845
23963,Andy Mitchell,3845
23964,ZABSTAIN,3845
23965,ZABSTAIN,3845
23966,ZABSTAIN,3845
23967,ZABSTAIN,3845
23968,Ron Black,3845
23969,Linda Marlene Eales,3844
23970,Andy Mitchell,3844
23971,Ron Black,3844
23972,ZABSTAIN,3844
23973,Linda Marlene Eales,3844
23974,Andy Mitchell,3844
23975,Linda Marlene Eales,3844
23976,Ron Black,3844
23977,Ron Black,3844
23978,Ron Black,3844
23979,Ron Black,3844
23980,ZABSTAIN,3844
23981,Linda Marlene Eales,3843
23982,Linda Marlene Eales,3843
23983,Linda Marlene Eales,3843
23984,Ron Black,3843
23985,Linda Marlene Eales,3843
23986,Andy Mitchell,3843
23987,ZABSTAIN,3843
23988,ZABSTAIN,3843
23989,Linda Marlene Eales,3843
23990,Linda Marlene Eales,3843
23991,Ron Black,3843
23992,Ron Black,3843
23993,Ron Black,3843
23994,Linda Marlene Eales,3842
23995,ZABSTAIN,3842
23996,Andy Mitchell,3842
23997,Linda Marlene Eales,3842
23998,Andy Mitchell,3842
23999,ZABSTAIN,3842
24000,Ron Black,3842
24001,Ron Black,3842
24002,Linda Marlene Eales,3842
24003,Andy Mitchell,3842
24004,Linda Marlene Eales,3842
24005,ZABSTAIN,3842
24006,Linda Marlene Eales,3842
24007,Andy Mitchell,3842
24008,Linda Marlene Eales,3842
24009,ZABSTAIN,3842
24010,ZABSTAIN,3841
24011,Linda Marlene Eales,3841
24012,Ron Black,3841
24013,Linda Marlene Eales,3841
24014,ZABSTAIN,3841
24015,Ron Black,3841
24016,Andy Mitchell,3841
24017,Andy Mitchell,3841
24018,Andy Mitchell,3841
24019,ZABSTAIN,3841
24020,Ron Black,3841
24021,Linda Marlene Eales,3841
24022,Andy Mitchell,3841
24023,Andy Mitchell,3841
24024,ZABSTAIN,3841
24025,Linda Marlene Eales,3840
24026,ZABSTAIN,3840
24027,Andy Mitchell,3840
24028,Ron Black,3840
24029,Andy Mitchell,3840
24030,Andy Mitchell,3840
24031,Linda Marlene Eales,3840
24032,Andy Mitchell,3840
24033,Andy Mitchell,3840
24034,Linda Marlene Eales,3840
24035,Ron Black,3840
24036,Linda Marlene Eales,3840
24037,ZABSTAIN,3840
24038,Linda Marlene Eales,3840
24039,Linda Marlene Eales,3840
24040,Linda Marlene Eales,3840
24041,Andy Mitchell,3840
24042,ZABSTAIN,3840
24043,Ron Black,3840
24044,ZABSTAIN,3839
24045,Linda Marlene Eales,3839
24046,ZABSTAIN,3839
24047,Andy Mitchell,3839
24048,Linda Marlene Eales,3839
24049,ZABSTAIN,3839
24050,ZABSTAIN,3839
24051,ZABSTAIN,3839
24052,Ron Black,3839
24053,ZABSTAIN,3839
24054,Linda Marlene Eales,3839
24055,Ron Black,3839
24056,ZABSTAIN,3839
24057,Andy Mitchell,3839
24058,Ron Black,3839
24059,Ron Black,3839
24060,ZABSTAIN,3838
24061,Linda Marlene Eales,3838
24062,Andy Mitchell,3838
24063,Ron Black,3838
24064,ZABSTAIN,3838
24065,Andy Mitchell,3838
24066,Ron Black,3838
24067,Andy Mitchell,3838
24068,Linda Marlene Eales,3838
24069,Linda Marlene Eales,3838
24070,Ron Black,3838
24071,Andy Mitchell,3838
24072,ZABSTAIN,3838
24073,ZABSTAIN,3838
24074,Ron Black,3838
24075,Ron Black,3838
24076,ZABSTAIN,3838
24077,Linda Marlene Eales,3838
24078,Ron Black,3838
24079,ZABSTAIN,3838
24080,ZABSTAIN,3837
24081,ZABSTAIN,3837
24082,Andy Mitchell,3837
24083,Ron Black,3837
24084,Ron Black,3837
24085,Ron Black,3837
24086,Andy Mitchell,3837
24087,Linda Marlene Eales,3837
24088,Andy Mitchell,3837
24089,Ron Black,3837
24090,Andy Mitchell,3837
24091,Andy Mitchell,3837
24092,Ron Black,3837
24093,Linda Marlene Eales,3837
24094,Ron Black,3836
24095,Linda Marlene Eales,3836
24096,ZABSTAIN,3836
24097,Ron Black,3836
24098,Linda Marlene Eales,3836
24099,Andy Mitchell,3836
24100,Andy Mitchell,3836
24101,Linda Marlene Eales,3836
24102,ZABSTAIN,3836
24103,Ron Black,3836
24104,Linda Marlene Eales,3836
24105,ZABSTAIN,3836
24106,Ron Black,3836
24107,Ron Black,3836
24108,Andy Mitchell,3836
24109,Linda Marlene Eales,3836
24110,Ron Black,3836
24111,Ron Black,3835
24112,Andy Mitchell,3835
24113,ZABSTAIN,3835
24114,Linda Marlene Eales,3835
